STUDYNO	EDITION	PART	IDNO	FIPS_ST	FIPS_CTY	CPOPARST	CPOPCRIM	AG_ARRST	AG_OFF	COVIND	VIOL	PROPERTY	MURDER	RAPE	ROBBERY	AGASSLT	BURGLRY	LARCENY	MVTHEFT	ARSON
9999	2	4	955	20	119	4335	1524	2	1	75	1	9	0	0	0	1	5	4	0	0
9999	2	4	956	20	121	30264	31310	4	5	100	50	496	0	4	0	46	156	317	23	12
9999	2	4	957	20	123	6233	6233	3	3	93.4275	10	103	1	1	0	8	30	65	8	0
9999	2	4	958	20	125	34235	34235	5	5	98.0877	133	1132	3	21	10	99	293	795	44	9
9999	2	4	959	20	127	6035	6035	2	2	93.7338	10	64	0	1	0	8	23	41	0	5
9999	2	4	960	20	129	2930	2930	3	3	97.6906	16	39	0	4	2	10	10	25	4	0
9999	2	4	961	20	131	10104	10061	3	3	96.3299	20	100	0	1	0	19	21	73	6	6
9999	2	4	962	20	133	16162	16162	3	3	97.6199	47	341	1	5	1	40	64	268	10	5
9999	2	4	963	20	135	2898	2898	1	1	91.6667	9	11	0	0	0	9	4	5	1	0
9999	2	4	964	20	137	5314	5314	2	2	100	3	66	0	1	0	2	22	42	2	4
9999	2	4	965	20	139	16297	14103	9	6	91.5969	30	191	7	1	1	21	94	88	10	4
9999	2	4	966	20	141	3744	2415	2	1	100	8	26	0	2	0	6	8	15	3	5
9999	2	4	967	20	143	6014	5581	3	2	100	14	89	0	1	0	13	37	47	5	0
9999	2	4	968	20	145	6202	6202	2	2	96.4178	23	106	0	8	1	14	30	71	5	4
9999	2	4	969	20	147	5276	5276	1	1	100	5	26	0	2	0	3	9	13	4	0
9999	2	4	970	20	149	19880	19880	6	6	98.2101	49	295	0	7	1	41	68	213	14	1
9999	2	4	971	20	151	9397	9397	3	3	100	26	259	0	4	0	22	72	172	15	0
9999	2	4	972	20	153	2460	2460	2	2	91.6667	1	39	0	1	0	0	7	33	0	1
9999	2	4	973	20	155	63354	63354	6	6	99.5198	300	2351	0	34	24	242	504	1748	99	42
9999	2	4	974	20	157	4718	4718	2	2	80.9983	3	54	0	0	0	3	19	29	6	2
9999	2	4	975	20	159	9998	9998	7	7	86.484	22	130	1	3	0	18	51	72	6	1
9999	2	4	976	20	161	72095	72095	2	2	100	217	1766	4	52	20	141	296	1424	46	10
9999	2	4	977	20	163	5086	5086	3	3	85.0177	4	32	0	0	0	4	17	13	2	2
9999	2	4	978	20	165	3203	3203	2	2	87.2203	5	26	0	2	0	4	19	7	1	1
9999	2	4	979	20	167	6574	6574	2	2	100	29	150	0	1	0	28	48	92	10	3
9999	2	4	980	20	169	54827	54377	3	2	100	177	2823	6	34	30	107	489	2231	103	29
9999	2	4	981	20	171	4528	4528	2	2	98.0381	8	32	0	1	0	7	12	18	1	0
9999	2	4	982	20	173	487566	486743	22	23	99.155	3520	21847	26	296	547	2651	4567	15505	1776	207
9999	2	4	983	20	175	23095	23095	3	3	100	107	544	0	6	12	89	122	396	26	7
9999	2	4	984	20	177	175415	174033	17	15	99.9461	827	8140	12	59	313	443	1967	5718	455	70
9999	2	4	985	20	179	2484	2484	2	2	73.1213	2	24	0	0	0	2	8	13	3	0
9999	2	4	986	20	181	5943	5943	2	2	93.9256	12	111	0	2	0	10	39	69	3	1
9999	2	4	987	20	183	3842	2226	2	1	100	4	34	0	0	0	4	9	21	4	0
9999	2	4	988	20	185	4285	4285	4	4	76.4644	8	64	0	2	0	6	28	32	4	1
9999	2	4	989	20	187	2124	2124	1	1	91.6667	1	17	0	0	0	1	11	5	1	0
9999	2	4	990	20	189	5020	3381	2	1	66.6667	0	29	0	0	0	0	0	29	0	0
9999	2	4	991	20	191	22341	22215	7	7	85.5132	85	440	0	10	7	68	127	287	26	3
9999	2	4	992	20	193	7143	7191	2	3	100	19	158	0	1	0	18	54	97	7	1
9999	2	4	993	20	195	2843	2843	2	2	93.2524	1	32	0	0	0	1	12	20	0	0
9999	2	4	994	20	197	6935	6184	4	3	99.3074	17	72	1	1	1	14	25	43	4	5
9999	2	4	995	20	199	1372	1372	1	1	41.6667	0	0	0	0	0	0	0	0	0	0
9999	2	4	996	20	201	5726	5726	1	1	100	2	13	0	0	0	2	5	4	4	1
9999	2	4	997	20	203	2113	2113	1	1	100	10	18	0	1	0	9	3	15	0	0
9999	2	4	998	20	205	9643	9643	3	3	100	24	157	0	4	1	19	53	98	6	4
9999	2	4	999	20	207	3239	3239	2	2	100	10	75	0	2	0	8	22	50	3	7
9999	2	4	1000	20	209	154013	154055	7	8	99.9917	1008	8333	36	83	325	564	1999	5216	1118	7
9999	2	4	1001	20	777	0	0	4	4	100	4	111	0	1	1	2	14	97	0	1
9999	2	4	1002	21	1	17856	17856	4	2	100	10	61	0	2	2	6	31	25	6	0
9999	2	4	1003	21	3	19268	19268	3	2	100	11	183	0	4	2	5	79	91	13	0
9999	2	4	1004	21	5	21637	21637	4	2	100	23	189	0	4	2	16	69	110	10	0
9999	2	4	1005	21	7	8339	7300	3	1	100	15	168	0	8	0	7	49	109	10	0
9999	2	4	1006	21	9	42034	42034	5	4	100	47	569	1	15	6	25	216	327	26	0
9999	2	4	1007	21	11	11840	1684	3	1	100	0	60	0	0	0	0	12	46	1	0
9999	2	4	1008	21	13	28994	28994	4	3	99.4312	33	683	0	8	11	14	121	549	13	0
9999	2	4	1009	21	15	119082	119082	5	3	100	356	2984	4	30	67	254	578	2239	167	11
9999	2	4	1010	21	17	19911	18492	5	2	100	27	363	1	9	6	11	96	248	20	0
9999	2	4	1011	21	19	48515	48515	7	4	100	127	1859	1	30	47	49	599	1194	66	4
9999	2	4	1012	21	21	29119	28360	5	3	100	49	697	0	9	14	26	199	478	20	0
9999	2	4	1013	21	23	8616	6786	4	1	100	2	52	0	1	0	1	31	18	3	0
9999	2	4	1014	21	25	15811	2387	3	1	100	3	48	0	0	1	1	15	32	1	0
9999	2	4	1015	21	27	19213	19213	5	4	100	13	84	0	3	2	8	40	36	8	0
9999	2	4	1016	21	29	76810	74774	9	5	100	99	1520	1	31	18	49	520	906	94	1
9999	2	4	1017	21	31	13324	13324	3	2	100	6	38	0	2	0	4	18	18	3	0
9999	2	4	1018	21	33	12867	12867	3	2	100	26	238	1	6	6	12	73	153	11	0
9999	2	4	1019	21	35	36535	36535	4	3	100	53	1202	1	18	10	24	387	761	54	5
9999	2	4	1020	21	37	86997	86997	13	11	100	203	2732	4	27	59	113	574	2020	138	5
9999	2	4	1021	21	39	5150	5150	3	2	100	1	23	0	1	0	1	11	10	2	0
9999	2	4	1022	21	41	10697	3933	3	1	100	5	37	0	0	1	3	14	22	2	0
9999	2	4	1023	21	43	27562	27562	5	3	100	17	230	0	3	8	6	80	138	12	0
9999	2	4	1024	21	45	16324	16324	3	2	100	11	130	0	2	1	8	56	62	12	0
9999	2	4	1025	21	47	80823	78886	8	4	100	183	2180	4	41	70	68	791	1286	103	0
9999	2	4	1026	21	49	36034	36034	4	3	100	45	1125	0	9	19	17	329	759	36	0
9999	2	4	1027	21	51	23905	23905	4	2	100	11	186	0	3	3	5	58	87	41	0
9999	2	4	1028	21	53	9576	2321	3	1	100	1	12	0	0	0	0	3	8	0	0
9999	2	4	1029	21	55	9242	9242	3	2	100	6	98	0	2	0	4	31	63	4	0
9999	2	4	1030	21	57	6791	5119	3	1	83.3333	1	11	0	1	0	1	5	6	1	0
9999	2	4	1031	21	59	94885	94885	3	2	100	170	3142	3	51	41	76	663	2347	132	3
9999	2	4	1032	21	61	12153	12153	3	2	100	10	90	0	1	0	8	50	35	5	0
9999	2	4	1033	21	63	7351	0	3	0	0	0	0	0	0	0	0	0	0	0	0
9999	2	4	1034	21	65	14932	14264	4	2	100	16	221	0	2	4	9	82	127	11	0
9999	2	4	1035	21	67	296406	296406	8	4	100	1853	11420	17	138	593	1104	2688	8133	599	29
9999	2	4	1036	21	69	14859	14859	3	2	100	6	158	0	2	0	4	67	80	11	0
9999	2	4	1037	21	71	42129	40031	8	2	100	17	306	1	7	4	6	101	180	25	0
9999	2	4	1038	21	73	49033	49033	10	5	100	115	1413	2	12	34	68	327	1009	77	0
9999	2	4	1039	21	75	6779	4571	4	2	100	14	130	0	5	2	7	41	82	7	0
9999	2	4	1040	21	77	8105	7726	5	2	100	5	51	0	2	1	2	24	25	2	0
9999	2	4	1041	21	79	17306	17306	4	2	100	12	211	0	2	1	9	73	128	11	0
9999	2	4	1042	21	81	25948	25948	4	3	100	12	304	0	3	4	5	118	165	21	0
9999	2	4	1043	21	83	37591	36996	5	3	100	54	466	0	12	5	37	153	281	31	0
9999	2	4	1044	21	85	25696	25032	5	3	100	21	309	0	6	2	14	126	163	20	0
9999	2	4	1045	21	87	11638	11638	3	2	100	5	53	0	1	0	3	20	29	5	0
9999	2	4	1046	21	89	37509	35207	10	7	97.6027	29	450	0	5	11	13	186	248	16	0
9999	2	4	1047	21	91	8704	6061	4	1	0	5	70	0	1	1	3	27	39	4	0
9999	2	4	1048	21	93	99187	99187	9	6	100	365	2156	3	34	41	287	492	1597	67	7
9999	2	4	1049	21	95	30595	30595	8	7	99.8102	39	184	1	13	6	18	66	105	14	0
9999	2	4	1050	21	97	18755	18755	3	2	100	28	601	0	4	10	14	200	369	32	0
9999	2	4	1051	21	99	18709	18709	4	3	100	16	75	0	10	1	5	40	28	7	0
9999	2	4	1052	21	101	45607	45607	3	2	100	72	1308	2	18	27	25	293	962	52	3
9999	2	4	1053	21	103	15959	14389	6	3	100	9	59	0	2	0	6	29	24	6	0
9999	2	4	1054	21	105	4911	1321	3	1	100	2	9	0	0	0	2	7	2	0	0
9999	2	4	1055	21	107	46398	46398	7	6	100	100	950	4	29	17	50	309	594	47	0
9999	2	4	1056	21	109	13681	12825	4	1	100	4	80	0	1	0	2	27	42	10	0
9999	2	4	1057	21	111	717413	709437	23	16	100	4162	30854	71	320	1726	2045	8245	20579	2030	239
9999	2	4	1058	21	113	47711	47711	6	3	100	96	1730	1	16	30	49	406	1260	64	0
9999	2	4	1059	21	115	24175	24175	3	2	17.4809	39	376	1	11	6	20	144	197	34	0
9999	2	4	1060	21	117	158554	158554	17	15	100	504	4625	4	83	225	192	1178	3149	298	11
9999	2	4	1061	21	119	17387	16175	4	1	100	4	73	0	2	0	2	26	43	3	0
9999	2	4	1062	21	121	31022	32971	3	3	100	32	418	0	7	7	18	154	232	32	0
9999	2	4	1063	21	123	13780	13780	3	2	100	5	80	0	2	0	2	37	38	5	0
9999	2	4	1064	21	125	58220	58220	4	2	100	36	706	2	9	5	21	178	451	78	0
9999	2	4	1065	21	127	16567	16567	3	2	100	12	131	0	3	4	5	59	64	8	0
9999	2	4	1066	21	129	7372	7372	3	2	100	3	16	0	1	0	2	7	8	1	0
9999	2	4	1067	21	131	11579	0	3	0	0	0	0	0	0	0	0	0	0	0	0
9999	2	4	1068	21	133	23784	23000	5	3	98.9377	11	152	0	3	3	5	61	78	12	0
9999	2	4	1069	21	135	13795	13795	3	2	100	7	89	0	1	1	4	53	27	9	0
9999	2	4	1070	21	137	25265	24061	5	2	100	24	151	1	2	5	16	69	57	26	0
9999	2	4	1071	21	139	9582	9582	3	1	100	6	128	0	2	0	4	68	53	6	0
9999	2	4	1072	21	141	27218	26297	7	5	100	37	492	1	7	6	23	156	313	23	0
9999	2	4	1073	21	143	8273	8273	4	2	100	4	149	0	1	0	3	63	80	5	0
9999	2	4	1074	21	145	65175	64739	6	2	100	165	2283	5	40	60	60	499	1646	139	7
9999	2	4	1075	21	147	17370	17370	4	1	100	8	177	1	3	1	3	84	82	11	0
9999	2	4	1076	21	149	9664	9664	4	2	100	2	47	0	1	0	1	20	22	4	0
9999	2	4	1077	21	151	83632	83632	6	5	100	151	2751	3	36	48	63	696	1953	101	3
9999	2	4	1078	21	153	13154	13154	3	2	100	5	77	0	1	0	3	22	47	8	0
9999	2	4	1079	21	155	19191	19191	4	3	100	22	301	1	4	3	14	140	145	16	0
9999	2	4	1080	21	157	31359	31359	4	3	100	28	618	0	11	4	13	236	357	25	3
9999	2	4	1081	21	159	11518	11518	3	2	100	10	86	0	1	0	8	31	43	11	0
9999	2	4	1082	21	161	17514	17514	4	3	100	28	655	0	7	9	12	231	406	18	0
9999	2	4	1083	21	163	27146	27146	4	3	95.5279	15	263	0	5	2	8	130	119	14	0
9999	2	4	1084	21	165	6772	6772	2	1	100	3	49	0	1	0	2	34	14	1	0
9999	2	4	1085	21	167	22080	21196	4	2	94.8886	26	195	1	9	6	9	86	89	20	0
9999	2	4	1086	21	169	10334	10334	3	2	100	5	59	0	1	0	3	34	23	3	0
9999	2	4	1087	21	171	11544	3030	5	2	100	2	14	0	0	0	1	8	3	2	0
9999	2	4	1088	21	173	26011	26011	4	3	100	50	1002	2	3	9	36	302	668	32	0
9999	2	4	1089	21	175	14199	3289	3	1	100	5	68	0	1	1	2	15	49	3	0
9999	2	4	1090	21	177	31169	30291	6	3	100	17	144	0	5	2	9	48	85	11	0
9999	2	4	1091	21	179	43833	42052	6	2	100	51	613	3	18	10	20	227	349	37	0
9999	2	4	1092	21	181	6825	4757	4	1	100	1	11	0	0	0	1	5	5	1	0
9999	2	4	1093	21	183	23926	23926	5	4	100	15	199	0	2	1	12	75	105	19	0
9999	2	4	1094	21	185	58025	58025	5	4	100	53	736	2	20	12	20	245	460	31	0
9999	2	4	1095	21	187	11550	11550	4	2	100	7	91	0	1	0	5	46	37	7	0
9999	2	4	1096	21	189	4616	0	3	0	0	0	0	0	0	0	0	0	0	0	0
9999	2	4	1097	21	191	15073	14445	4	2	100	12	235	0	2	0	9	83	140	12	0
9999	2	4	1098	21	193	29282	29282	3	2	100	22	355	0	7	6	9	74	261	20	0
9999	2	4	1099	21	195	65092	64096	7	3	100	28	564	1	8	4	15	85	458	21	0
9999	2	4	1100	21	197	13947	13947	4	3	100	11	186	0	2	4	4	76	104	6	0
9999	2	4	1101	21	199	61505	61127	9	7	100	90	1257	2	25	26	37	426	778	53	0
9999	2	4	1102	21	201	2199	0	3	0	0	0	0	0	0	0	0	0	0	0	0
9999	2	4	1103	21	203	16831	15632	4	2	100	16	130	0	2	7	7	61	54	14	0
9999	2	4	1104	21	205	22844	22844	4	3	100	28	351	0	4	13	11	69	272	10	1
9999	2	4	1105	21	207	17434	17434	4	3	100	11	174	0	2	0	9	62	106	6	0
9999	2	4	1106	21	209	46072	46072	9	4	100	133	1333	1	8	16	108	259	1013	62	0
9999	2	4	1107	21	211	42051	42051	5	3	99.4237	56	891	3	12	11	30	261	573	57	0
9999	2	4	1108	21	213	17115	17115	3	2	100	29	524	0	6	6	17	150	346	29	0
9999	2	4	1109	21	215	18145	18145	3	2	100	7	79	1	2	2	2	28	47	4	0
9999	2	4	1110	21	217	24239	24239	4	2	100	35	461	0	8	12	15	154	284	24	0
9999	2	4	1111	21	219	12218	12218	5	4	100	7	62	0	2	0	4	24	29	9	0
9999	2	4	1112	21	221	13530	13530	4	2	100	11	190	0	2	1	8	54	125	11	0
9999	2	4	1113	21	223	9125	9125	2	1	100	2	35	0	1	0	1	15	13	7	0
9999	2	4	1114	21	225	14985	14985	5	4	100	9	241	0	3	0	6	85	146	10	0
9999	2	4	1115	21	227	107593	106812	7	3	100	280	3993	4	69	75	132	880	2918	195	2
9999	2	4	1116	21	229	11691	11691	3	2	100	14	89	0	3	1	9	42	40	8	0
9999	2	4	1117	21	231	20810	20810	3	2	100	15	284	0	4	5	6	113	151	19	0
9999	2	4	1118	21	233	13642	11003	5	2	100	7	95	0	1	0	5	30	58	7	0
9999	2	4	1119	21	235	40990	11657	4	2	100	31	418	1	4	12	13	104	300	15	0
9999	2	4	1120	21	237	6989	6578	3	1	91.6667	3	37	0	1	0	2	17	17	3	0
9999	2	4	1121	21	239	24709	24709	4	2	100	32	656	0	10	4	19	194	432	30	0
9999	2	4	1122	22	1	60281	54531	5	4	81.0878	282	1542	4	10	30	238	320	1127	95	0
9999	2	4	1123	22	3	25823	17678	3	2	91.6667	15	383	1	3	1	10	82	298	3	0
9999	2	4	1124	22	5	105627	105627	3	3	99.6563	449	3087	7	30	53	359	637	2171	279	9
9999	2	4	1125	22	7	22970	22970	2	2	100	125	390	0	0	2	123	91	276	23	0
9999	2	4	1126	22	9	42728	40524	5	4	85.5246	272	1014	2	32	15	223	361	617	36	0
9999	2	4	1127	22	11	35736	35423	2	2	100	121	525	2	0	3	116	184	304	37	1
9999	2	4	1128	22	13	14713	14713	1	1	100	34	126	1	0	5	28	38	83	5	1
9999	2	4	1129	22	15	111254	109288	6	6	100	745	3237	4	26	65	650	603	2420	214	34
9999	2	4	1130	22	17	255657	250751	6	5	98.7971	1924	11478	32	139	495	1258	3007	7780	690	116
9999	2	4	1131	22	19	187021	187021	8	8	100	1319	8111	17	113	259	930	3642	3969	500	0
9999	2	4	1132	22	21	10393	10393	1	1	100	45	375	0	0	4	41	134	213	28	0
9999	2	4	1133	22	23	7045	7045	1	1	100	16	145	0	1	1	14	28	109	8	1
9999	2	4	1134	22	25	10547	10102	2	1	100	192	237	0	6	0	186	54	162	21	0
9999	2	4	1135	22	27	16174	10424	3	1	100	78	282	0	10	6	62	130	125	27	0
9999	2	4	1136	22	29	19060	19060	3	3	100	123	511	0	3	10	110	187	316	8	0
9999	2	4	1137	22	31	26653	26653	3	3	100	410	638	0	3	7	400	168	422	48	0
9999	2	4	1138	22	33	432861	432861	7	7	100	3642	23450	87	83	1431	2041	6710	15428	1312	231
9999	2	4	1139	22	35	8089	8089	2	2	100	69	108	4	2	9	54	45	57	6	2
9999	2	4	1140	22	37	20952	17039	3	2	100	37	151	2	1	1	33	61	78	12	0
9999	2	4	1141	22	39	35874	35874	4	4	72.1846	122	1027	2	8	19	93	232	761	35	1
9999	2	4	1142	22	41	19998	19998	2	2	100	30	155	0	3	1	26	53	85	17	0
9999	2	4	1143	22	43	20249	19547	3	1	100	17	307	1	0	0	16	117	182	8	0
9999	2	4	1144	22	45	75781	75781	2	2	100	476	2259	6	29	130	311	827	1316	116	2
9999	2	4	1145	22	47	32666	30840	4	3	89.966	213	849	1	8	10	194	189	636	23	0
9999	2	4	1146	22	49	15265	11560	3	2	100	9	143	0	0	1	8	49	84	10	0
9999	2	4	1147	22	51	446490	446490	5	5	100	2832	18438	65	104	693	1970	4062	12850	1526	129
9999	2	4	1148	22	53	31444	28175	5	4	98.5401	140	872	2	15	15	108	174	648	51	1
9999	2	4	1149	22	55	210417	193701	7	5	98.5568	1623	10179	12	83	357	1172	2133	7472	573	42
9999	2	4	1150	22	57	93450	93450	4	4	100	198	2419	2	5	64	127	334	1988	97	1
9999	2	4	1151	22	59	14128	11272	3	2	100	53	118	0	3	16	34	32	81	5	1
9999	2	4	1152	22	61	42834	38355	5	4	100	203	1631	2	16	33	152	536	1053	42	2
9999	2	4	1153	22	63	124596	124596	5	5	100	817	4082	6	23	49	739	827	3001	254	10
9999	2	4	1154	22	65	11668	11668	2	2	100	92	253	2	5	11	74	88	156	9	1
9999	2	4	1155	22	67	28530	28530	2	2	100	171	1650	1	10	38	122	417	1149	84	4
9999	2	4	1156	22	69	39880	39880	4	4	96.1836	321	1916	4	11	41	265	771	1072	74	5
9999	2	4	1157	22	71	336425	336425	7	6	100	2624	13230	174	99	938	1413	3881	6732	2617	2
9999	2	4	1158	22	73	151309	149222	7	6	100	703	8426	10	36	158	499	2391	5738	297	9
9999	2	4	1159	22	75	20953	20953	1	1	100	47	398	1	7	3	36	90	299	9	2
9999	2	4	1160	22	77	22503	17780	2	1	75	20	256	0	0	1	19	80	173	3	0
9999	2	4	1161	22	79	134750	126113	9	4	99.0033	955	6310	8	39	198	710	1655	4371	285	2
9999	2	4	1162	22	81	9123	9123	2	2	100	55	159	0	1	4	50	54	98	7	0
9999	2	4	1163	22	83	20582	17615	3	2	100	50	534	0	2	2	46	118	401	15	1
9999	2	4	1164	22	85	23859	23859	2	2	100	54	534	1	0	1	52	108	396	30	0
9999	2	4	1165	22	87	40964	40964	1	1	100	62	916	1	4	24	33	182	734	0	7
9999	2	4	1166	22	89	52267	52267	1	1	100	157	1526	1	12	23	121	425	1016	85	14
9999	2	4	1167	22	91	10618	10618	1	1	100	77	256	3	3	4	67	109	123	24	8
9999	2	4	1168	22	93	21364	21364	3	3	100	218	582	0	5	13	200	159	366	57	2
9999	2	4	1169	22	95	47745	47745	1	1	100	120	1498	5	5	57	53	289	1058	151	0
9999	2	4	1170	22	97	93575	64750	9	5	98.8313	215	1700	2	26	15	172	628	941	131	12
9999	2	4	1171	22	99	52625	44727	3	3	89.5276	414	649	2	1	14	397	54	583	12	2
9999	2	4	1172	22	101	51167	45879	6	5	95.1425	357	2018	2	24	66	265	533	1423	61	3
9999	2	4	1173	22	103	234362	234362	6	6	99.8543	616	4863	5	51	70	490	970	3628	265	12
9999	2	4	1174	22	105	119716	119716	8	8	99.8551	1545	7982	5	37	176	1327	3256	4388	339	4
9999	2	4	1175	22	107	5639	2663	4	1	100	11	50	0	0	0	11	19	30	1	0
9999	2	4	1176	22	109	109730	109730	2	2	100	698	4229	12	50	187	449	905	3030	294	24
9999	2	4	1177	22	111	22825	22825	4	4	100	85	274	0	0	5	80	84	187	3	0
9999	2	4	1178	22	113	56692	44567	4	3	93.4097	284	616	4	19	5	256	157	447	12	0
9999	2	4	1179	22	115	44905	43245	3	3	100	158	1077	1	15	7	135	78	953	46	1
9999	2	4	1180	22	117	45891	45891	3	3	100	348	1741	8	45	68	227	580	1071	90	6
9999	2	4	1181	22	119	40904	40561	5	4	100	127	657	2	14	15	96	230	386	41	0
9999	2	4	1182	22	121	22809	22809	4	4	100	103	749	2	5	21	75	132	581	36	1
9999	2	4	1183	22	123	11483	11483	1	1	100	39	250	1	0	0	38	58	173	19	1
9999	2	4	1184	22	125	15083	13605	2	1	100	38	151	1	4	6	27	35	99	17	0
9999	2	4	1185	22	127	15354	15354	2	2	100	19	244	1	1	2	15	75	160	9	0
9999	2	4	1186	22	777	0	0	3	3	100	25	402	0	2	1	22	10	383	9	0
9999	2	4	1187	23	1	107004	107004	10	9	100	162	2509	0	37	58	67	491	1945	73	13
9999	2	4	1188	23	3	71294	71294	14	13	100	43	1183	1	8	4	30	250	891	42	6
9999	2	4	1189	23	5	276627	276627	18	17	100	457	7478	6	68	169	214	1536	5690	252	47
9999	2	4	1190	23	7	29839	29839	10	9	100	41	737	0	18	1	22	139	570	28	3
9999	2	4	1191	23	9	53174	53174	12	11	100	34	1007	0	5	2	27	231	738	38	3
9999	2	4	1192	23	11	121139	121139	13	12	100	143	3159	1	55	28	59	633	2443	83	30
9999	2	4	1193	23	13	40717	40717	8	7	100	22	879	1	4	2	15	129	710	40	5
9999	2	4	1194	23	15	34663	34663	8	7	100	28	532	1	17	2	8	124	396	12	5
9999	2	4	1195	23	17	56846	56846	12	11	100	79	1270	3	33	4	39	357	868	45	6
9999	2	4	1196	23	19	148774	148774	17	16	100	124	5027	4	21	56	43	946	3954	127	47
9999	2	4	1197	23	21	16896	16896	8	7	100	35	425	0	3	0	32	147	263	15	6
9999	2	4	1198	23	23	36385	36385	8	7	100	14	698	0	6	4	4	132	537	29	8
9999	2	4	1199	23	25	51327	51327	8	7	100	52	1274	2	22	8	20	387	841	46	14
9999	2	4	1200	23	27	38479	38479	7	6	100	26	496	0	8	2	16	169	298	29	3
9999	2	4	1201	23	29	32283	32283	9	8	100	61	612	0	7	0	54	163	433	16	6
9999	2	4	1202	23	31	202854	202854	19	18	100	222	4373	7	63	58	94	882	3346	145	44
9999	2	4	1203	23	777	0	0	3	3	100	54	66	0	0	1	53	27	36	2	0
9999	2	4	1204	24	1	72312	72312	10	9	100	323	2281	1	25	38	259	606	1626	49	24
9999	2	4	1205	24	3	517763	517763	6	6	100	3044	16993	22	95	746	2181	3070	12789	1134	113
9999	2	4	1206	24	5	792855	792855	5	5	100	4556	26340	32	154	1471	2899	4320	19576	2444	271
9999	2	4	1207	24	9	90796	90796	2	2	100	271	1843	0	11	28	232	436	1303	104	10
9999	2	4	1208	24	11	33693	33693	7	7	100	126	1019	1	13	21	91	342	635	42	23
9999	2	4	1209	24	13	172300	172300	8	8	100	393	2734	2	29	47	315	568	2064	102	19
9999	2	4	1210	24	15	102047	102047	7	7	100	746	3670	2	23	155	566	978	2444	248	48
9999	2	4	1211	24	17	143833	143833	3	3	100	701	3740	7	35	185	474	599	2869	272	37
9999	2	4	1212	24	19	32317	32317	4	4	100	183	962	0	11	28	144	253	683	26	12
9999	2	4	1213	24	21	230359	230359	5	5	100	793	3957	9	33	179	572	688	3094	175	45
9999	2	4	1214	24	23	29830	29830	3	3	100	68	508	0	4	1	63	170	324	14	4
9999	2	4	1215	24	25	243988	243988	5	5	100	884	4556	4	60	228	592	810	3494	251	52
9999	2	4	1216	24	27	279350	279350	3	3	100	751	7036	2	44	262	443	1210	5432	393	76
9999	2	4	1217	24	29	20351	20351	4	4	100	86	339	1	1	14	70	130	196	13	6
9999	2	4	1218	24	31	963898	963898	6	6	100	2164	24127	13	130	1062	959	3147	19155	1825	238
9999	2	4	1219	24	33	826893	826893	29	29	100	6622	38190	96	221	3324	2981	8222	22701	7267	287
9999	2	4	1220	24	35	48088	48088	3	3	100	117	920	0	12	9	96	206	683	30	20
9999	2	4	1221	24	37	103916	103916	3	3	100	308	2062	0	20	45	243	436	1511	115	24
9999	2	4	1222	24	39	26409	26409	5	5	100	101	701	1	7	25	68	268	421	12	5
9999	2	4	1223	24	41	36662	36662	6	6	100	86	978	1	5	23	57	229	730	19	4
9999	2	4	1224	24	43	147664	147664	6	6	100	395	2872	2	25	96	272	626	2064	182	38
9999	2	4	1225	24	45	95595	95595	6	6	100	926	4275	6	32	249	639	1285	2821	169	40
9999	2	4	1226	24	47	49804	49804	7	7	100	271	2302	0	8	42	221	439	1792	71	5
9999	2	4	1227	24	510	638755	638755	9	9	100	9706	29888	238	158	3728	5582	7864	17363	4661	357
9999	2	4	1228	25	1	224302	224302	20	16	100	1063	6989	4	75	140	844	2714	4060	215	31
9999	2	4	1229	25	3	131299	126324	24	18	100	543	2836	2	52	33	456	929	1815	92	21
9999	2	4	1230	25	5	553855	553855	27	24	100	3402	13669	17	171	805	2409	3740	8890	1039	116
9999	2	4	1231	25	7	15755	15755	11	7	97.9012	34	509	0	7	3	24	101	397	11	0
9999	2	4	1232	25	9	747294	747294	42	39	99.8722	2590	16152	15	135	552	1888	3572	11113	1466	48
9999	2	4	1233	25	11	72791	69031	24	16	99.7861	234	1231	0	28	10	196	476	716	38	15
9999	2	4	1234	25	13	467621	460189	31	22	100	3124	16263	20	231	781	2092	3886	10891	1486	94
9999	2	4	1235	25	15	157264	155966	26	21	100	378	3075	3	60	40	275	757	2176	142	31
9999	2	4	1236	25	17	1504293	1500894	69	62	99.9005	4258	28260	18	230	944	3066	5618	20638	2005	113
9999	2	4	1237	25	19	11380	11380	6	1	100	58	400	1	3	1	53	95	288	17	0
9999	2	4	1238	25	21	669620	653058	35	31	99.0749	1414	10156	11	101	320	982	2018	7580	558	37
9999	2	4	1239	25	23	499307	499307	34	30	100	2245	10301	15	124	414	1692	2472	7072	757	75
9999	2	4	1240	25	25	743466	743466	18	12	100	7440	25353	50	313	2801	4276	3946	18658	2749	18
9999	2	4	1241	25	27	795340	786070	71	61	100	3551	16805	17	192	591	2751	3920	11671	1214	106
9999	2	4	1242	26	1	11493	11493	2	2	100	16	208	1	3	0	12	75	129	4	1
9999	2	4	1243	26	3	9358	9358	3	3	100	18	78	0	5	1	12	32	43	3	1
9999	2	4	1244	26	5	106022	112765	8	9	100	270	1832	1	74	11	184	533	1207	92	7
9999	2	4	1245	26	7	29212	29212	3	3	100	93	621	2	23	7	61	151	455	15	9
9999	2	4	1246	26	9	24108	24108	6	6	100	38	488	1	14	1	22	167	301	20	0
